conversation_id_str,created_at_original,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,created_at_formated,Unnamed: 16,original_tweet,cleaned_full_text
1.81E+18,Thu Jul 04 00:21:13 +0000 2024,0,@XXataa Pagi Kak. Konfirmasi laporan sebelumnya mengenai sterilisasi jalur busway Koridor 4. Petugas sterililasi jalur sudah kami tempatkan di kawasan Simpang Kuningan untuk menjaga sterilisasi jalur Koridor 4. Berikut kami lampirkan dokumentasi hasil tindaklanjutnya. Terima kasih ^Ap https://t.co/noiWD5vX1u,1.81E+18,https://pbs.twimg.com/media/GRmkBCBbMAAcFRN.jpg,XXataa,in,DKI Jakarta,0,1,0,https://x.com/PT_Transjakarta/status/1808657278251454639,104556071,PT_Transjakarta,7/4/2024 0:21,,@XXataa Pagi Kak. Konfirmasi laporan sebelumnya mengenai sterilisasi jalur busway Koridor 4. Petugas sterililasi jalur sudah kami tempatkan di kawasan Simpang Kuningan untuk menjaga sterilisasi jalur Koridor 4. Berikut kami lampirkan dokumentasi hasil tindaklanjutnya. Terima kasih ^Ap https://t.co/noiWD5vX1u,pagi kak konfirmasi laporan sebelumnya mengenai sterilisasi jalur busway koridor petugas sterililasi jalur sudah kami tempatkan di kawasan simpang kuningan untuk menjaga sterilisasi jalur koridor berikut kami lampirkan dokumentasi hasil tindaklanjutnya terima kasih ap
1.85E+18,Thu Oct 17 20:01:25 +0000 2024,10,Konon orang yang malemnya begadang tapi bangunnya tetep pagi itu calon orang sukses ? Monitor Poskoooo !!! . . Transjakarta PT Bianglala Metropolitan Golden Dragon XML6125JEVJC03 Mercedes Benz OH 1626 A/T Transliner - Tri Sakti https://t.co/aPEKLgJ7XK,1.85E+18,https://pbs.twimg.com/media/GaHhROKb0AM8_Nx.jpg,,in,DKI Jakarta - Indonesia,0,0,0,https://x.com/AdiiAFVs/status/1847005011987075489,195995659,AdiiAFVs,10/17/2024 20:01,,Konon orang yang malemnya begadang tapi bangunnya tetep pagi itu calon orang sukses ? Monitor Poskoooo !!! . . Transjakarta PT Bianglala Metropolitan Golden Dragon XML6125JEVJC03 Mercedes Benz OH 1626 A/T Transliner - Tri Sakti https://t.co/aPEKLgJ7XK,konon orang yang malemnya begadang tapi bangunnya tetep pagi itu calon orang sukses monitor poskoooo transjakarta pt bianglala metropolitan golden dragon xmljevjc mercedes benz oh at transliner tri sakti
1.86E+18,Mon Nov 11 08:31:29 +0000 2024,149,Another level dari SDM rendah di Indonesia Separator busway dibongkar? Knp ga bongkar otak klean aja bang Cengkareng - Jakbar https://t.co/F2ED0GSXPd,1.86E+18,https://pbs.twimg.com/ext_tw_video_thumb/1855891046921842688/pu/img/aDUauwBp2FlDR9U9.jpg,,in,Kandahar,4,31,60,https://x.com/Rizieq_Sangean/status/1855891083995283588,172158648,Rizieq_Sangean,11/11/2024 8:31,,Another level dari SDM rendah di Indonesia Separator busway dibongkar? Knp ga bongkar otak klean aja bang Cengkareng - Jakbar https://t.co/F2ED0GSXPd,another level dari sdm rendah di indonesia separator busway dibongkar knp ga bongkar otak klean aja bang cengkareng jakbar
1.85E+18,Sun Oct 20 04:26:31 +0000 2024,0,Ini kalo sampe halte bus transjakarta pecah gimana dah. Kan pada pake kaca itu. Gajelas banget ngundang beginian,1.85E+18,,,in,Jakarta Capital Region,0,0,0,https://x.com/fairychannn/status/1847856902069506172,112928171,fairychannn,10/20/2024 4:26,,Ini kalo sampe halte bus transjakarta pecah gimana dah. Kan pada pake kaca itu. Gajelas banget ngundang beginian,ini kalo sampe halte bus transjakarta pecah gimana dah kan pada pake kaca itu gajelas banget ngundang beginian
1.82E+18,Mon Aug 05 08:05:25 +0000 2024,0,Sumpah keren banget noise cancellingnya nampol Lagi di busway muter lagu jadul volume gede lgsg pasang tws aktifin mode NC ga denger. Sayup2 masih denger sih tp worth it banget tws harga 150k https://t.co/sLp6UWf9k6,1.82E+18,https://pbs.twimg.com/media/GUNBU8mbUAAAqvQ.jpg,,in,,0,0,0,https://x.com/dhetaesha/status/1820370510347411463,981863587,dhetaesha,8/5/2024 8:05,,Sumpah keren banget noise cancellingnya nampol Lagi di busway muter lagu jadul volume gede lgsg pasang tws aktifin mode NC ga denger. Sayup2 masih denger sih tp worth it banget tws harga 150k https://t.co/sLp6UWf9k6,sumpah keren banget noise cancellingnya nampol lagi di busway muter lagu jadul volume gede lgsg pasang tws aktifin mode nc ga denger sayup masih denger sih tp worth it banget tws harga k
1.82E+18,Tue Jul 23 14:51:21 +0000 2024,1,Itu busway yg salah jaluuur Harus mundur....itu jalur setan buat motor tong setan ,1.82E+18,,,in,,0,0,0,https://x.com/SabdoPa27295009/status/1815761627083616698,1.34E+18,SabdoPa27295009,7/23/2024 14:51,,Itu busway yg salah jaluuur Harus mundur....itu jalur setan buat motor tong setan ,itu busway yg salah jaluuur harus munduritu jalur setan buat motor tong setan
1.87E+18,Wed Dec 11 10:35:32 +0000 2024,0,Masa iya nangis di halte busway hrs sendiri alias relaps lg hehe,1.87E+18,,,in,29917-261018-23820-071220-2301,0,0,0,https://x.com/hwangangel93/status/1866793937459089643,495669142,hwangangel93,12/11/2024 10:35,,Masa iya nangis di halte busway hrs sendiri alias relaps lg hehe,masa iya nangis di halte busway hrs sendiri alias relaps lg hehe
1.84E+18,Mon Sep 23 08:09:34 +0000 2024,0,Min @PT_Transjakarta TJ 2B Asmi-Harapan Indah apakah masih beroperasi?,1.84E+18,,,in,Jakarta - Indonesia,0,1,0,https://x.com/liamakinuddin/status/1838128560684601667,278489533,liamakinuddin,9/23/2024 8:09,,Min @PT_Transjakarta TJ 2B Asmi-Harapan Indah apakah masih beroperasi?,min tj b asmiharapan indah apakah masih beroperasi
1.81E+18,Thu Jul 04 03:02:23 +0000 2024,0,Kemaren pesawat tadi busway sekarang kita naik kereta ya min https://t.co/IGKxN1oe1R,1.81E+18,https://pbs.twimg.com/media/GRnJF4SbMAA9Uvn.jpg,,in,Uverworld,0,0,0,https://x.com/kucingoyenss/status/1808697837909332447,150162466,kucingoyenss,7/4/2024 3:02,,Kemaren pesawat tadi busway sekarang kita naik kereta ya min https://t.co/IGKxN1oe1R,kemaren pesawat tadi busway sekarang kita naik kereta ya min
1.81E+18,Wed Jul 10 06:23:41 +0000 2024,0,pdhl ingin sekali pulang sekolah naik busway,1.81E+18,,,in,she/them (세븐틴) 🏳️‍🌈,0,0,0,https://x.com/minwonxl/status/1810922823361384776,1.77E+18,minwonxl,7/10/2024 6:23,,pdhl ingin sekali pulang sekolah naik busway,pdhl ingin sekali pulang sekolah naik busway
1.87E+18,Wed Dec 18 06:02:28 +0000 2024,0,iya anjenggg tolong lah itu gua JALAN KAKI di pinggiran pancoran sama kuningan pas abis ujan aja rasanya mau kepleset mulu jalanan super licin! dahlah naik busway juga bobrok ac suka mati jadi sebenernya pajak naik tuh BUAT APA nying kalau hasil FASILITASNYA GA ADA?!,1.87E+18,,,in,THE B + ONE IT =  키✨,0,0,0,https://x.com/kmodebaca/status/1869261931816886672,1.27E+18,kmodebaca,12/18/2024 6:02,,iya anjenggg tolong lah itu gua JALAN KAKI di pinggiran pancoran sama kuningan pas abis ujan aja rasanya mau kepleset mulu jalanan super licin! dahlah naik busway juga bobrok ac suka mati jadi sebenernya pajak naik tuh BUAT APA nying kalau hasil FASILITASNYA GA ADA?!,iya anjenggg tolong lah itu gua jalan kaki di pinggiran pancoran sama kuningan pas abis ujan aja rasanya mau kepleset mulu jalanan super licin dahlah naik busway juga bobrok ac suka mati jadi sebenernya pajak naik tuh buat apa nying kalau hasil fasilitasnya ga ada
1.84E+18,Fri Sep 20 13:14:11 +0000 2024,1,Poffertjes x brawijaya tea. LTG by Estearakyat Tebet Barat. https://t.co/eOBQaRUaNx,1.84E+18,https://pbs.twimg.com/media/GX7BIREaUAAKKAS.jpg,,in,Priority Seat,0,0,0,https://x.com/26Ceicei/status/1837118055979307424,124639815,26Ceicei,9/20/2024 13:14,,Poffertjes x brawijaya tea. LTG by Estearakyat Tebet Barat. https://t.co/eOBQaRUaNx,poffertjes x brawijaya tea ltg by estearakyat tebet barat
1.85E+18,Sat Oct 12 08:14:16 +0000 2024,1,faakkk panas-panas begini ada aja orang yg make parfum vanilla wangi nya mana se busway lagi bjir ((menahan pusink)),1.85E+18,,,in,indonesia,0,3,0,https://x.com/bitterflos/status/1845015112123548146,1.83E+18,bitterflos,10/12/2024 8:14,,faakkk panas-panas begini ada aja orang yg make parfum vanilla wangi nya mana se busway lagi bjir ((menahan pusink)),faakkk panaspanas begini ada aja orang yg make parfum vanilla wangi nya mana se busway lagi bjir menahan pusink
1.87E+18,Mon Dec 30 16:02:33 +0000 2024,0,@pusingebucin oh okedehh kakk. halte busway yg langsung turun di mangdu tuh halte apa yah?,1.87E+18,,pusingebucin,in,💫 🇵🇸 °•.• ⁠~⁠♪       ,0,1,0,https://x.com/abcdefghydre/status/1873761602706780233,1.52E+18,abcdefghydre,12/30/2024 16:02,,@pusingebucin oh okedehh kakk. halte busway yg langsung turun di mangdu tuh halte apa yah?,oh okedehh kakk halte busway yg langsung turun di mangdu tuh halte apa yah
1.84E+18,Thu Sep 19 15:54:00 +0000 2024,0,Sudah 6 bulan lebih naik kereta trs nyambung busway. Sampe apal orang-orang yg naik kereta di jam yg sama.,1.84E+18,,,in,Indonesia,0,0,0,https://x.com/zuhdirobbani/status/1836795888351707208,68945123,zuhdirobbani,9/19/2024 15:54,,Sudah 6 bulan lebih naik kereta trs nyambung busway. Sampe apal orang-orang yg naik kereta di jam yg sama.,sudah bulan lebih naik kereta trs nyambung busway sampe apal orangorang yg naik kereta di jam yg sama
1.81E+18,Thu Jul 04 13:15:52 +0000 2024,2,Kehujanan baju basah 2 jam kena dingin ac busway tau kan hasilnya apa? Enterwind ,1.81E+18,,,in,dunia funtasi,0,4,0,https://x.com/tiramixyuu/status/1808852228926754967,1.70E+18,tiramixyuu,7/4/2024 13:15,,Kehujanan baju basah 2 jam kena dingin ac busway tau kan hasilnya apa? Enterwind ,kehujanan baju basah jam kena dingin ac busway tau kan hasilnya apa enterwind
1.83E+18,Sat Sep 14 03:58:22 +0000 2024,0,Min @PT_Transjakarta dari halte pasar rebo mau ke st tanjung barat kalo naik tj d21 naiknya darimana ya??,1.83E+18,,,in,,0,1,0,https://x.com/dounjung/status/1834803852673270168,1.67E+18,dounjung,9/14/2024 3:58,,Min @PT_Transjakarta dari halte pasar rebo mau ke st tanjung barat kalo naik tj d21 naiknya darimana ya??,min dari halte pasar rebo mau ke st tanjung barat kalo naik tj d naiknya darimana ya
1.84E+18,Fri Oct 04 16:06:04 +0000 2024,0,Lagi nunggu busway di halte gak tau sampai jam berapa :(,1.84E+18,,,in,,0,0,0,https://x.com/RandomBoyOnTwit/status/1842234743640989936,1.45E+18,RandomBoyOnTwit,10/4/2024 16:06,,Lagi nunggu busway di halte gak tau sampai jam berapa :(,lagi nunggu busway di halte gak tau sampai jam berapa
1.83E+18,Tue Aug 20 12:09:08 +0000 2024,0,Baru liat tj rambutan lewat fly ofer,1.83E+18,,,in,Who? Hanya🦖Bukan🐊 humoris🐰,0,1,0,https://x.com/teraskumiko/status/1825867662158925932,7.97E+17,teraskumiko,8/20/2024 12:09,,Baru liat tj rambutan lewat fly ofer,baru liat tj rambutan lewat fly ofer
1.86E+18,Thu Dec 05 12:17:09 +0000 2024,0,bisa ga ya request tempat tunggu bis dikasih atap gitu biar ga kehujanan pas tunggu bis disini @PT_Transjakarta https://t.co/CFH3kK9Mky,1.86E+18,https://pbs.twimg.com/media/GeCM5xha4AAUi_e.jpg,,in,,0,1,0,https://x.com/SriSari98399/status/1864645180684685557,1.83E+18,SriSari98399,12/5/2024 12:17,,bisa ga ya request tempat tunggu bis dikasih atap gitu biar ga kehujanan pas tunggu bis disini @PT_Transjakarta https://t.co/CFH3kK9Mky,bisa ga ya request tempat tunggu bis dikasih atap gitu biar ga kehujanan pas tunggu bis disini
1.85E+18,Wed Oct 23 23:28:41 +0000 2024,0,@cimolkupas Hai Kak. Terima kasih atas saran dan masukan yang sudah diberikan. Transjakarta akan terus berusaha meningkatkan pelayanan bagi pelanggan. ^DIJ,1.85E+18,,cimolkupas,in,DKI Jakarta,0,0,0,https://x.com/PT_Transjakarta/status/1849231499393942012,104556071,PT_Transjakarta,10/23/2024 23:28,,@cimolkupas Hai Kak. Terima kasih atas saran dan masukan yang sudah diberikan. Transjakarta akan terus berusaha meningkatkan pelayanan bagi pelanggan. ^DIJ,hai kak terima kasih atas saran dan masukan yang sudah diberikan transjakarta akan terus berusaha meningkatkan pelayanan bagi pelanggan dij
1.87E+18,Mon Dec 16 05:54:43 +0000 2024,0,minnn @PT_Transjakarta 7B arah blok m kok lama yaaa? dari halte duren tiga ga muncul muncul,1.87E+18,,,in,,0,1,0,https://x.com/jaemcaine/status/1868535206472462419,1.48E+18,jaemcaine,12/16/2024 5:54,,minnn @PT_Transjakarta 7B arah blok m kok lama yaaa? dari halte duren tiga ga muncul muncul,minnn b arah blok m kok lama yaaa dari halte duren tiga ga muncul muncul
1.84E+18,Tue Sep 17 07:18:02 +0000 2024,0,tj.tabalong - bpp - tj.tabalong - bpp - tabang - bpp rasane boyok koyo digondeli rondo sak anake,1.84E+18,,,in,"Balikpapan, Kalimantan Timur",0,0,0,https://x.com/urreliablepilot/status/1835941263570600087,1.40E+18,urreliablepilot,9/17/2024 7:18,,tj.tabalong - bpp - tj.tabalong - bpp - tabang - bpp rasane boyok koyo digondeli rondo sak anake,tjtabalong bpp tjtabalong bpp tabang bpp rasane boyok koyo digondeli rondo sak anake
1.82E+18,Fri Jul 26 15:30:11 +0000 2024,1,Akibat salah naik busway berujung pulang naik gojek gapapa rejeki buat mamang gojek nyah https://t.co/Pia0QwSDUC,1.82E+18,https://pbs.twimg.com/media/GTbHOR2bcAAdFbZ.jpg,,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://x.com/opngjls/status/1816858561810698366,1.39E+18,opngjls,7/26/2024 15:30,,Akibat salah naik busway berujung pulang naik gojek gapapa rejeki buat mamang gojek nyah https://t.co/Pia0QwSDUC,akibat salah naik busway berujung pulang naik gojek gapapa rejeki buat mamang gojek nyah
1.85E+18,Wed Oct 16 23:41:27 +0000 2024,0,Hallo min @PT_Transjakarta kalo dari Bidara Cina mau ke grenn Pramuka naik apa ya?,1.85E+18,,,in,"Jakarta Selatan, DKI Jakarta",0,2,0,https://x.com/Callmeebabeeee/status/1846697997142577532,1.14E+18,Callmeebabeeee,10/16/2024 23:41,,Hallo min @PT_Transjakarta kalo dari Bidara Cina mau ke grenn Pramuka naik apa ya?,hallo min kalo dari bidara cina mau ke grenn pramuka naik apa ya
1.87E+18,Tue Dec 17 08:47:09 +0000 2024,1,Ternyata di bus TransJakarta yang listrik ada colokan USB dan bisa digunakan untuk charge HP. Lumayan untuk dalam keadaan darurat. Dan pulang langsung disambut dengan makanan untuk mengatasi rasa lapar https://t.co/XYPSNg3i84,1.87E+18,https://pbs.twimg.com/media/Ge_P7M8aAAAPh1c.jpg,,in,,0,0,0,https://x.com/NdreeAtShade/status/1868940989882413095,1.43E+18,NdreeAtShade,12/17/2024 8:47,,Ternyata di bus TransJakarta yang listrik ada colokan USB dan bisa digunakan untuk charge HP. Lumayan untuk dalam keadaan darurat. Dan pulang langsung disambut dengan makanan untuk mengatasi rasa lapar https://t.co/XYPSNg3i84,ternyata di bus transjakarta yang listrik ada colokan usb dan bisa digunakan untuk charge hp lumayan untuk dalam keadaan darurat dan pulang langsung disambut dengan makanan untuk mengatasi rasa lapar
1.85E+18,Wed Oct 16 11:15:51 +0000 2024,7,Halo min @PT_Transjakarta kebetulan bautnya masih di saya. Ini saya kasih ke petugas atau saya simpan aja buat kenang-kenangan? Makasi min :D,1.85E+18,,,in,B25 MAT,0,5,0,https://x.com/BaronBram/status/1846510361228538279,1.12E+18,BaronBram,10/16/2024 11:15,,Halo min @PT_Transjakarta kebetulan bautnya masih di saya. Ini saya kasih ke petugas atau saya simpan aja buat kenang-kenangan? Makasi min :D,halo min kebetulan bautnya masih di saya ini saya kasih ke petugas atau saya simpan aja buat kenangkenangan makasi min d
1.81E+18,Sat Jul 06 06:02:40 +0000 2024,0,Kalau ZZH boleh masuk jalur @PT_Transjakarta pak @TMCPoldaMetro ? https://t.co/bY1yQzBlyC,1.81E+18,https://pbs.twimg.com/media/GRyFifTacAcSfpI.jpg,,in,Asgardia_sector#13 @Amsterdam,0,0,0,https://x.com/_W_T_T_/status/1809467985238897057,131155117,_W_T_T_,7/6/2024 6:02,,Kalau ZZH boleh masuk jalur @PT_Transjakarta pak @TMCPoldaMetro ? https://t.co/bY1yQzBlyC,kalau zzh boleh masuk jalur pak
1.84E+18,Tue Oct 08 12:25:49 +0000 2024,0,ingfokan trayek transjakarta mana yg ada dua mas-mas ini btw mana kmrn yg bilang org naik transum tuh miskin.... liat noh global ambassador kenzo &amp; duta wisata pulau jeju aja naik bus (idol gweh),1.84E+18,,,in,,0,1,0,https://x.com/avocadeh/status/1843628865396322365,1274289127,avocadeh,10/8/2024 12:25,,ingfokan trayek transjakarta mana yg ada dua mas-mas ini btw mana kmrn yg bilang org naik transum tuh miskin.... liat noh global ambassador kenzo &amp; duta wisata pulau jeju aja naik bus (idol gweh),ingfokan trayek transjakarta mana yg ada dua masmas ini btw mana kmrn yg bilang org naik transum tuh miskin liat noh global ambassador kenzo amp duta wisata pulau jeju aja naik bus idol gweh
1.85E+18,Fri Oct 25 04:27:37 +0000 2024,660,@mapedos01 Masalahnya cuma PSSI gak mau pake persija mau pake gak diijinin PSSI. Soal transportasiudah ada kereta tinggal buat stasiun JIS Transjakarta dan Jaklingko udah ada.Pintu Tol tinggal integrasikan....Udah ideal itu tinggal Niat yang belom ada.,1.85E+18,,mapedos01,in,Indonesia,1,34,46,https://x.com/9Barbrew/status/1849669117059662185,1.67E+18,9Barbrew,10/25/2024 4:27,,@mapedos01 Masalahnya cuma PSSI gak mau pake persija mau pake gak diijinin PSSI. Soal transportasiudah ada kereta tinggal buat stasiun JIS Transjakarta dan Jaklingko udah ada.Pintu Tol tinggal integrasikan....Udah ideal itu tinggal Niat yang belom ada.,masalahnya cuma pssi gak mau pake persija mau pake gak diijinin pssi soal transportasiudah ada kereta tinggal buat stasiun jis transjakarta dan jaklingko udah adapintu tol tinggal integrasikanudah ideal itu tinggal niat yang belom ada
1.85E+18,Thu Oct 17 14:06:51 +0000 2024,0,Hallo @PT_Transjakarta saya mau sedikit komplain ini knp plang Bus Stop depan Restoran Burking Cideng tidak ada? Biasanya ada hampir saya tadi gak diangkut oleh angkot Jaklingko Jak13 perkara tidak ada plang bustop nya.,1.85E+18,,,in,JakartaCity,0,1,0,https://x.com/adhepedrosa/status/1846915785387893031,55296719,adhepedrosa,10/17/2024 14:06,,Hallo @PT_Transjakarta saya mau sedikit komplain ini knp plang Bus Stop depan Restoran Burking Cideng tidak ada? Biasanya ada hampir saya tadi gak diangkut oleh angkot Jaklingko Jak13 perkara tidak ada plang bustop nya.,hallo saya mau sedikit komplain ini knp plang bus stop depan restoran burking cideng tidak ada biasanya ada hampir saya tadi gak diangkut oleh angkot jaklingko jak perkara tidak ada plang bustop nya
1.84E+18,Tue Oct 01 09:19:44 +0000 2024,0,Busway dr csw ke jln asia afrika jaksel naik apa min @PT_Transjakarta,1.84E+18,,,in,"DKI Jakarta, Indonesia",0,2,0,https://x.com/westsidecrew_/status/1841045322447143057,1.79E+18,westsidecrew_,10/1/2024 9:19,,Busway dr csw ke jln asia afrika jaksel naik apa min @PT_Transjakarta,busway dr csw ke jln asia afrika jaksel naik apa min
1.82E+18,Sun Jul 28 02:23:53 +0000 2024,0,Padahal naik mrt turunnya tepat di blok m pisannn mau ke taman literasi tinggal jalan dikit gak nyampe 1 km naik busway juga sama,1.82E+18,,,in,,0,0,0,https://x.com/joyjoyii_/status/1817385459053437391,1.25E+18,joyjoyii_,7/28/2024 2:23,,Padahal naik mrt turunnya tepat di blok m pisannn mau ke taman literasi tinggal jalan dikit gak nyampe 1 km naik busway juga sama,padahal naik mrt turunnya tepat di blok m pisannn mau ke taman literasi tinggal jalan dikit gak nyampe km naik busway juga sama
1.85E+18,Tue Oct 29 23:03:49 +0000 2024,0,Halo kak @PT_Transjakarta mau tanya rute terdekat dari plaza indonesia ke cibubur gimana ya?,1.85E+18,,,in,Jakarta Capital Region,0,1,0,https://x.com/ammar_cbr/status/1851399568489074848,2989435146,ammar_cbr,10/29/2024 23:03,,Halo kak @PT_Transjakarta mau tanya rute terdekat dari plaza indonesia ke cibubur gimana ya?,halo kak mau tanya rute terdekat dari plaza indonesia ke cibubur gimana ya
1.83E+18,Mon Sep 02 13:34:54 +0000 2024,1,guys help me dong gerbang ancol yg nyatu sm halte tj ancol tu nama nya gerbang apa yaa? gerbang barat? timur? selatan? ATAU APA WKWKWKWK,1.83E+18,,,in,she/her. 02L,1,3,0,https://x.com/kwakjiseokx/status/1830600289264742847,1.74E+18,kwakjiseokx,9/2/2024 13:34,,guys help me dong gerbang ancol yg nyatu sm halte tj ancol tu nama nya gerbang apa yaa? gerbang barat? timur? selatan? ATAU APA WKWKWKWK,guys help me dong gerbang ancol yg nyatu sm halte tj ancol tu nama nya gerbang apa yaa gerbang barat timur selatan atau apa wkwkwkwk
1.87E+18,Wed Dec 25 09:02:23 +0000 2024,0,Ralat udh nangis anjir di busway. BESOK BESOK GAUSA SOK²AN NGAJAKIN NATALAN BARENG KARNA KITA BEDAAAAAA BAJINGAN,1.87E+18,,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/sydudeee/status/1871843926447120633,1.21E+18,sydudeee,12/25/2024 9:02,,Ralat udh nangis anjir di busway. BESOK BESOK GAUSA SOK²AN NGAJAKIN NATALAN BARENG KARNA KITA BEDAAAAAA BAJINGAN,ralat udh nangis anjir di busway besok besok gausa sokan ngajakin natalan bareng karna kita bedaaaaaa bajingan
