id,created_at,username,full_text,retweets,likes,lang,original_tweet,cleaned_full_text,rand
1.92E+18,Fri May 16 07:27:48 +0000 2025,FelixSGL1,@BuswayFansC Disitulah sarang korupsi wkwkwk. Pas dipegang BLU acak2an. Makanya ane berharap Perparkiran di Jakarta juga bisa tereform kek TJ,1,27,in,@BuswayFansC Disitulah sarang korupsi wkwkwk. Pas dipegang BLU acak2an. Makanya ane berharap Perparkiran di Jakarta juga bisa tereform kek TJ,Disitulah sarang korupsi wkwkwk . Pas dipegang BLU acak2an . Makanya ane berharap Perparkiran di Jakarta juga bisa tereform kek TJ,0.082283913
1.92E+18,Thu May 08 18:48:22 +0000 2025,Valentine0002,"Kronologi:  kejadian Kamis, 8/5/25 sekitaran jam 9.20. Ada pengendara motor maybe suami dan istri tbtb menyalip di dpn Tj. Otomatis TJnya langsung mengklakson panjang. Eh pengendaranya ga terima dan malah mengacungkan jari 🖕🏻sepanjang jalan dengan posisi",0,0,in,"Kronologi:  kejadian Kamis, 8/5/25 sekitaran jam 9.20. Ada pengendara motor maybe suami dan istri tbtb menyalip di dpn Tj. Otomatis TJnya langsung mengklakson panjang. Eh pengendaranya ga terima dan malah mengacungkan jari 🖕🏻sepanjang jalan dengan posisi","Kronologi : kejadian Kamis , 8 / 5 / 25 sekitaran jam 9 . 20 . Ada pengendara motor maybe suami dan istri tbtb menyalip di dpn Tj . Otomatis TJnya langsung mengklakson panjang . Eh pengendaranya ga terima dan malah mengacungkan jari sepanjang jalan dengan posisi",0.082510744
1.92E+18,Sat May 10 07:45:45 +0000 2025,asftermoon,tj 3 pintu tuh dinginnya kenapa sih masyaAllah sekali😭😭,0,0,in,tj 3 pintu tuh dinginnya kenapa sih masyaAllah sekali😭😭,tj 3 pintu tuh dinginnya kenapa sih masyaAllah sekali,0.082603008
1.92E+18,Tue May 06 16:14:17 +0000 2025,reveriotes,td di tj ada kakek2 aneh yang tbtb duduk di samping gue trs nendang kaki gue dan bilang gue gak sopan. trs jujur gue bingung banget jancok posisinya gue setengah mual di bus trs gak duduk di bangku prioritas juga??? kenapa ni kakek gila tantrum sendiri??? gue katain aja dia bau,0,0,in,td di tj ada kakek2 aneh yang tbtb duduk di samping gue trs nendang kaki gue dan bilang gue gak sopan. trs jujur gue bingung banget jancok posisinya gue setengah mual di bus trs gak duduk di bangku prioritas juga??? kenapa ni kakek gila tantrum sendiri??? gue katain aja dia bau,td di tj ada kakek2 aneh yang tbtb duduk di samping gue trs nendang kaki gue dan bilang gue gak sopan . trs jujur gue bingung banget jancok posisinya gue setengah mual di bus trs gak duduk di bangku prioritas juga ? ? ? kenapa ni kakek gila tantrum sendiri ? ? ? gue katain aja dia bau,0.082952735
1.92E+18,Mon May 12 10:01:21 +0000 2025,sygjh96,@smilinghoshi_ Tj kak,0,0,in,@smilinghoshi_ Tj kak,Tj kak,0.084633295
1.92E+18,Mon May 12 07:06:19 +0000 2025,egaalice,"Selamat ulang tahun ponakan, sehat selalu jadi anak soleh ya  Nanti kita naik wahana busway selam https://t.co/WWnoKbe4r8",0,6,in,"Selamat ulang tahun ponakan, sehat selalu jadi anak soleh ya  Nanti kita naik wahana busway selam https://t.co/WWnoKbe4r8","Selamat ulang tahun ponakan , sehat selalu jadi anak soleh ya Nanti kita naik wahana busway selam",0.084668263
1.92E+18,Tue May 06 23:51:15 +0000 2025,chxsedown,TJ going #InThePot,0,1,in,TJ going #InThePot,TJ going,0.085286589
1.92E+18,Sat May 10 11:37:58 +0000 2025,zcblissful,nanya doang ga tau beneran jafi apa engga... ada yang nonton festival allo bank treasure dari tanggerang naik tj ga?,0,0,in,nanya doang ga tau beneran jafi apa engga... ada yang nonton festival allo bank treasure dari tanggerang naik tj ga?,nanya doang ga tau beneran jafi apa engga . . . ada yang nonton festival allo bank treasure dari tanggerang naik tj ga ?,0.085434921
1.92E+18,Sat May 10 16:15:17 +0000 2025,bladigorjes,"@sedaishooky @aylanotalia ada banget deket kantor ruu di, yg deket halte TJ di perempatan ituuu",0,0,in,"@sedaishooky @aylanotalia ada banget deket kantor ruu di, yg deket halte TJ di perempatan ituuu","ada banget deket kantor ruu di , yg deket halte TJ di perempatan ituuu",0.087535905
1.92E+18,Thu May 08 19:23:37 +0000 2025,HENDERYW0NGS,"@PT_Transjakarta Haloo, hari selasa kemarin pukul 9an pagi saya naik bus transjakarta 2A dan turun di jelambar. Saya kehilangan kartu emoney, jaklingko dan askes apartment saya(terjatuh dari kantung celana). Sampai saat ini apa ada laporan tentang barang hilang tersebut tidak ya?",0,0,in,"@PT_Transjakarta Haloo, hari selasa kemarin pukul 9an pagi saya naik bus transjakarta 2A dan turun di jelambar. Saya kehilangan kartu emoney, jaklingko dan askes apartment saya(terjatuh dari kantung celana). Sampai saat ini apa ada laporan tentang barang hilang tersebut tidak ya?","pt_transjakarta Haloo , hari selasa kemarin pukul 9an pagi saya naik bus transjakarta 2A dan turun di jelambar . Saya kehilangan kartu emoney , jaklingko dan askes apartment saya ( terjatuh dari kantung celana ) . Sampai saat ini apa ada laporan tentang barang hilang tersebut tidak ya ?",0.088003712
1.92E+18,Fri May 16 10:43:13 +0000 2025,kodzukenlucu,mau pulang pk busway lagi smoga kedapetan duduk di yang khusus cewe itu biar ga sebelahan sama bapak bapak aneh kek minggu kmaren:(,0,1,in,mau pulang pk busway lagi smoga kedapetan duduk di yang khusus cewe itu biar ga sebelahan sama bapak bapak aneh kek minggu kmaren:(,mau pulang pk busway lagi smoga kedapetan duduk di yang khusus cewe itu biar ga sebelahan sama bapak bapak aneh kek minggu kmaren : (,0.088441969
1.92E+18,Thu May 08 17:15:58 +0000 2025,seocjinnie,"mayan hemat energi dan bs lebih santai, setiap naik tj kl pagi huru haranya ada bgt",0,0,in,"mayan hemat energi dan bs lebih santai, setiap naik tj kl pagi huru haranya ada bgt","mayan hemat energi dan bs lebih santai , setiap naik tj kl pagi huru haranya ada bgt",0.088486092
1.92E+18,Wed May 14 14:28:47 +0000 2025,matchalahuft,YaAllah pda ngerentek lgsg abis nyusruk di tj,0,0,in,YaAllah pda ngerentek lgsg abis nyusruk di tj,YaAllah pda ngerentek lgsg abis nyusruk di tj,0.088488954
1.92E+18,Thu May 08 23:22:27 +0000 2025,echoPiR,"@kegblgnunfaedh padahal jaman sekarang dia bisa liat alokasi anggaran itu kemana. untuk transportasi umum aja,subsidi MRT &amp; Transjakarta aja 4,3 triliun. itupun kebanyakan dinikmati pengguna non ktp jakarta ( termasuk warga jawa barat : Depok,Bekasi,Bogor ). BPJS PBI, KJP dll",28,283,in,"@kegblgnunfaedh padahal jaman sekarang dia bisa liat alokasi anggaran itu kemana. untuk transportasi umum aja,subsidi MRT &amp; Transjakarta aja 4,3 triliun. itupun kebanyakan dinikmati pengguna non ktp jakarta ( termasuk warga jawa barat : Depok,Bekasi,Bogor ). BPJS PBI, KJP dll","padahal jaman sekarang dia bisa liat alokasi anggaran itu kemana . untuk transportasi umum aja , subsidi MRT & Transjakarta aja 4 , 3 triliun . itupun kebanyakan dinikmati pengguna non ktp jakarta ( termasuk warga jawa barat : Depok , Bekasi , Bogor ) . BPJS PBI , KJP dll",0.088712909
1.92E+18,Thu May 08 13:46:20 +0000 2025,mnchaex,"Kita masihvkudu naik krl - tj - ojol buat sampe kantor, jangan sampe lupa hal hal indah ini yaa semangat braiii",0,0,in,"Kita masihvkudu naik krl - tj - ojol buat sampe kantor, jangan sampe lupa hal hal indah ini yaa semangat braiii","Kita masihvkudu naik krl - tj - ojol buat sampe kantor , jangan sampe lupa hal hal indah ini yaa semangat braiii",0.090104458
1.92E+18,Thu May 08 23:08:17 +0000 2025,emergencydialll,"gajadi lah gue turun di tj barat hari ini, diliat2 jauh bgt tu naik eskalatornye",0,0,in,"gajadi lah gue turun di tj barat hari ini, diliat2 jauh bgt tu naik eskalatornye","gajadi lah gue turun di tj barat hari ini , diliat2 jauh bgt tu naik eskalatornye",0.090181375
1.92E+18,Fri May 16 05:37:41 +0000 2025,el3sentry,"anjayy, habis membantu bule di tj tadi, karna supirnya cuma yes yes doang jawabnya😭 kasian",0,3,in,"anjayy, habis membantu bule di tj tadi, karna supirnya cuma yes yes doang jawabnya😭 kasian","anjayy , habis membantu bule di tj tadi , karna supirnya cuma yes yes doang jawabnya kasian",0.09035426
1.92E+18,Wed May 14 12:11:29 +0000 2025,kinkiny00,"orgil gue dua jam di dalem tj, ga kira kira macetnya. Stresss",0,0,in,"orgil gue dua jam di dalem tj, ga kira kira macetnya. Stresss","orgil gue dua jam di dalem tj , ga kira kira macetnya . Stresss",0.09070346
1.92E+18,Fri May 16 16:50:17 +0000 2025,ranthakahasi,TJ ga lucu yah bikin aku nangis lagi🥲 https://t.co/hhPwPzrFAA,0,0,in,TJ ga lucu yah bikin aku nangis lagi🥲 https://t.co/hhPwPzrFAA,TJ ga lucu yah bikin aku nangis lagi,0.091591792
1.92E+18,Mon May 12 17:30:23 +0000 2025,fantcsie,@kagebioo kerantuk atap tj by...,0,0,in,@kagebioo kerantuk atap tj by...,kerantuk atap tj by . . .,0.092403709
1.92E+18,Mon May 12 14:57:10 +0000 2025,Kimilastdance,@rizatimbel @anfess_ Ini udh pasti kakk😭😭 kebayang muka dramatisnya tamakii ngeliat TJ😭,0,0,in,@rizatimbel @anfess_ Ini udh pasti kakk😭😭 kebayang muka dramatisnya tamakii ngeliat TJ😭,Ini udh pasti kakk kebayang muka dramatisnya tamakii ngeliat TJ,0.092754925
1.92E+18,Sat May 10 13:40:17 +0000 2025,gicacul,"@PT_Transjakarta halo min, kalau mau ingin ke jiexpo kemayoran dari blokm naik rute tj mana yaa? Thank you",0,0,in,"@PT_Transjakarta halo min, kalau mau ingin ke jiexpo kemayoran dari blokm naik rute tj mana yaa? Thank you","pt_transjakarta halo min , kalau mau ingin ke jiexpo kemayoran dari blokm naik rute tj mana yaa ? Thank you",0.092848579
1.92E+18,Fri May 16 23:18:10 +0000 2025,ashelasalsa,@greencloud91 @Lily_JKT48 Naik tj ga tuhhh😃,0,0,in,@greencloud91 @Lily_JKT48 Naik tj ga tuhhh😃,Naik tj ga tuhhh,0.092886558
1.92E+18,Fri May 16 14:57:33 +0000 2025,missyi_cha,"Hari ini amazing sekali. Mulai dari salah naik busway, printer kantor error, tiket parkir habis dan lupa isi e-money buat mrt. Tapi alhamdulillah hari ini kelar 🫠",0,0,in,"Hari ini amazing sekali. Mulai dari salah naik busway, printer kantor error, tiket parkir habis dan lupa isi e-money buat mrt. Tapi alhamdulillah hari ini kelar 🫠","Hari ini amazing sekali . Mulai dari salah naik busway , printer kantor error , tiket parkir habis dan lupa isi e - money buat mrt . Tapi alhamdulillah hari ini kelar",0.093120707
1.92E+18,Wed May 14 15:50:26 +0000 2025,burezti,"BARU SADAR JG... sifat spontan (uhuy) ini (gw rasa) cuma berlaku di jakarta???? lu tnya ke semua tmn gue, berapa kali gue jalan sendiri tanpa ada planning.. jam 3 mikir buat jalan2, jam 3.10 udah keluar pager rumah otw halte tj😭😭 tp pas di semarang kaya otomatis mati spontannya",0,0,in,"BARU SADAR JG... sifat spontan (uhuy) ini (gw rasa) cuma berlaku di jakarta???? lu tnya ke semua tmn gue, berapa kali gue jalan sendiri tanpa ada planning.. jam 3 mikir buat jalan2, jam 3.10 udah keluar pager rumah otw halte tj😭😭 tp pas di semarang kaya otomatis mati spontannya","BARU SADAR JG . . . sifat spontan ( uhuy ) ini ( gw rasa ) cuma berlaku di jakarta ? ? ? ? lu tnya ke semua tmn gue , berapa kali gue jalan sendiri tanpa ada planning . . jam 3 mikir buat jalan2 , jam 3 . 10 udah keluar pager rumah otw halte tj tp pas di semarang kaya otomatis mati spontannya",0.093440395
1.92E+18,Fri May 16 02:26:07 +0000 2025,szssenga,"Hi guys, ayo barter isi kuesioner sama aku. Masih butuh 50an responden  😊🌻 Kriterianya: - Pengguna transportasi publik di Jakarta - Pernah menggunakan integrasi fisik, informasi, dan moneter dalam Sistem Jaklingko (TransJakarta, MRT Jakarta, LRT Jakarta) selama 6 bulan terakhir",0,0,in,"Hi guys, ayo barter isi kuesioner sama aku. Masih butuh 50an responden  😊🌻 Kriterianya: - Pengguna transportasi publik di Jakarta - Pernah menggunakan integrasi fisik, informasi, dan moneter dalam Sistem Jaklingko (TransJakarta, MRT Jakarta, LRT Jakarta) selama 6 bulan terakhir","Hi guys , ayo barter isi kuesioner sama aku . Masih butuh 50an responden Kriterianya : - Pengguna transportasi publik di Jakarta - Pernah menggunakan integrasi fisik , informasi , dan moneter dalam Sistem Jaklingko ( TransJakarta , MRT Jakarta , LRT Jakarta ) selama 6 bulan terakhir",0.093548652
1.92E+18,Fri May 16 13:13:19 +0000 2025,kompascom,"Gubernur DKI Jakarta, Pramono Anung, meresmikan layanan TransJabodetabek rute Vida Bekasi–Cawang di Halte Transjakarta Cawang Sentral pada Kamis, 15 Mei 2025.  ~MD #PramonoAnung #Transjabodetabek  https://t.co/VdtBkl4Zea",0,6,in,"Gubernur DKI Jakarta, Pramono Anung, meresmikan layanan TransJabodetabek rute Vida Bekasi–Cawang di Halte Transjakarta Cawang Sentral pada Kamis, 15 Mei 2025.  ~MD #PramonoAnung #Transjabodetabek  https://t.co/VdtBkl4Zea","Gubernur DKI Jakarta , Pramono Anung , meresmikan layanan TransJabodetabek rute Vida BekasiCawang di Halte Transjakarta Cawang Sentral pada Kamis , 15 Mei 2025 . ~ MD",0.094149764
1.92E+18,Mon May 12 06:08:39 +0000 2025,mygpusfita,"Ini tj punya aplikasi buat apaan ya?? gue udah beli tiket ternyata gabisa scan barcode, harus tetep pake kartu",0,0,in,"Ini tj punya aplikasi buat apaan ya?? gue udah beli tiket ternyata gabisa scan barcode, harus tetep pake kartu","Ini tj punya aplikasi buat apaan ya ? ? gue udah beli tiket ternyata gabisa scan barcode , harus tetep pake kartu",0.094195022
1.92E+18,Fri May 16 04:56:30 +0000 2025,Iyaaaa_iniaku,@Sapubersih76 Ngga lewat doang doang  Liar dari dlm tj😂  Lagu niki dong https://t.co/HUuNFYreH4,0,0,in,@Sapubersih76 Ngga lewat doang doang  Liar dari dlm tj😂  Lagu niki dong https://t.co/HUuNFYreH4,Ngga lewat doang doang Liar dari dlm tj Lagu niki dong,0.094460268
1.92E+18,Mon May 12 09:24:33 +0000 2025,hazelandpeu,"@worksfess 100k sebulan nder, kalo pagi ngejar TJ tarif 2k",0,0,in,"@worksfess 100k sebulan nder, kalo pagi ngejar TJ tarif 2k","100k sebulan nder , kalo pagi ngejar TJ tarif 2k",0.094835616
1.92E+18,Tue May 06 11:55:41 +0000 2025,furinabogor,"aku huhu, tiap hari pulang set 10 malem, dan melalui tj rute dan stasiun paling hectic kek zombie itu😮‍💨 tapi gapapa, inget lebih baik capek kerja dibanding capek cari kerja. toh di kantor juga energi gue terisi krn lingkungannya enak😋",0,0,in,"aku huhu, tiap hari pulang set 10 malem, dan melalui tj rute dan stasiun paling hectic kek zombie itu😮‍💨 tapi gapapa, inget lebih baik capek kerja dibanding capek cari kerja. toh di kantor juga energi gue terisi krn lingkungannya enak😋","aku huhu , tiap hari pulang set 10 malem , dan melalui tj rute dan stasiun paling hectic kek zombie itu tapi gapapa , inget lebih baik capek kerja dibanding capek cari kerja . toh di kantor juga energi gue terisi krn lingkungannya enak",0.095582932
1.92E+18,Wed May 14 23:55:52 +0000 2025,darisasa17,"biaya layanan livin ke ovo beneran MAHAL ANJINKKKKKKK   topup ovo kepotong 1.500  mau bayar jallinko, nambah 500, tapi kepotong juga tu saldo serebu  orang bayar tj cuma 3.500, ak kalo di total jadi bayar 6.500 TITIDDDDD",0,0,in,"biaya layanan livin ke ovo beneran MAHAL ANJINKKKKKKK   topup ovo kepotong 1.500  mau bayar jallinko, nambah 500, tapi kepotong juga tu saldo serebu  orang bayar tj cuma 3.500, ak kalo di total jadi bayar 6.500 TITIDDDDD","biaya layanan livin ke ovo beneran MAHAL ANJINKKKKKKK topup ovo kepotong 1 . 500 mau bayar jallinko , nambah 500 , tapi kepotong juga tu saldo serebu orang bayar tj cuma 3 . 500 , ak kalo di total jadi bayar 6 . 500 TITIDDDDD",0.095631231
1.92E+18,Sat May 10 05:37:17 +0000 2025,bikocuties,jangan tanya keadaan gue gmn skrg.   KARTU TJ W ILANG PLS DISAAT W BUTUH UTK NAIK TJ.,0,0,in,jangan tanya keadaan gue gmn skrg.   KARTU TJ W ILANG PLS DISAAT W BUTUH UTK NAIK TJ.,jangan tanya keadaan gue gmn skrg . KARTU TJ W ILANG PLS DISAAT W BUTUH UTK NAIK TJ .,0.096012853
1.92E+18,Wed May 14 14:27:51 +0000 2025,duykuduy,"misal ada yg bilang jalurnya kependekan, kalo mau nyambung2 bisa pake tj dari velodrome naik 4/4d (nyampe ke manggarai) atau 4k (jarang lewat) dan dari pulomas ada nomor 2 (nyampe ke balaikota) &gt;__&lt; yh minus jpo-nya panjang dua2nya ((mager dikit))",0,3,in,"misal ada yg bilang jalurnya kependekan, kalo mau nyambung2 bisa pake tj dari velodrome naik 4/4d (nyampe ke manggarai) atau 4k (jarang lewat) dan dari pulomas ada nomor 2 (nyampe ke balaikota) &gt;__&lt; yh minus jpo-nya panjang dua2nya ((mager dikit))","misal ada yg bilang jalurnya kependekan , kalo mau nyambung2 bisa pake tj dari velodrome naik 4 / 4d ( nyampe ke manggarai ) atau 4k ( jarang lewat ) dan dari pulomas ada nomor 2 ( nyampe ke balaikota ) > __ < yh minus jpo - nya panjang dua2nya ( ( mager dikit ) )",0.096041873
1.92E+18,Sat May 10 09:06:33 +0000 2025,primarksweet,Ini di busway orang bau kaos kaki nya kuat bgt  Sampai cowo disebelah aku tutup hidung  JAYSANT NEW STATUS #SweetToothGoodDentistEP7,0,0,in,Ini di busway orang bau kaos kaki nya kuat bgt  Sampai cowo disebelah aku tutup hidung  JAYSANT NEW STATUS #SweetToothGoodDentistEP7,Ini di busway orang bau kaos kaki nya kuat bgt Sampai cowo disebelah aku tutup hidung JAYSANT NEW STATUS,0.096409363
1.92E+18,Sat May 10 09:11:43 +0000 2025,louledielli,@tanyakanrl jalur busway kayaknya,0,0,in,@tanyakanrl jalur busway kayaknya,jalur busway kayaknya,0.097218742
1.92E+18,Sat May 10 11:10:55 +0000 2025,mlvhees,@lovingleey Aku jg sering ketemu di tj tp takut nyapa😭,0,0,in,@lovingleey Aku jg sering ketemu di tj tp takut nyapa😭,Aku jg sering ketemu di tj tp takut nyapa,0.097294501
1.92E+18,Thu May 08 19:13:15 +0000 2025,JIRAIYA08029271,@anapaulamof @remediavel @MetralhaNadja15 @EdnadeJesusGab1 @nicolemonteeiro @rosa_lopes_ @barcelks31882 @soniabrandao @bielfazendeiro @VaniaFr23206941 @carvalh45741322 @caladavence2021 @KeylaSo12537323 dh TJ,0,0,in,@anapaulamof @remediavel @MetralhaNadja15 @EdnadeJesusGab1 @nicolemonteeiro @rosa_lopes_ @barcelks31882 @soniabrandao @bielfazendeiro @VaniaFr23206941 @carvalh45741322 @caladavence2021 @KeylaSo12537323 dh TJ,dh TJ,0.097393197
1.92E+18,Wed May 14 15:35:19 +0000 2025,Noiteamo,@DukuhAtasBNI2 Lu ngapain ke tj barat emg,0,0,in,@DukuhAtasBNI2 Lu ngapain ke tj barat emg,Lu ngapain ke tj barat emg,0.09746306
1.92E+18,Wed May 14 11:33:19 +0000 2025,weintrn,EH YAALLAH GUA MASI DI TJ?!?!,0,0,in,EH YAALLAH GUA MASI DI TJ?!?!,EH YAALLAH GUA MASI DI TJ ? ! ? !,0.097840892
1.92E+18,Fri May 16 12:58:44 +0000 2025,hychocomelt,"@nrayuta Same vibe kayak tj 4 ""yang buru buru silahkan naik"" tapi tj  nya gak jalan jalan",0,0,in,"@nrayuta Same vibe kayak tj 4 ""yang buru buru silahkan naik"" tapi tj  nya gak jalan jalan","Same vibe kayak tj 4 "" yang buru buru silahkan naik "" tapi tj nya gak jalan jalan",0.098712188
1.92E+18,Wed May 14 18:55:46 +0000 2025,sawatdikal,"funfact gue baca bab 12 yg spicy di tj, sambil harap2 cemas semoga orng di samping gue gak curi2 pandang ke bacaan gue😩☝️",0,0,in,"funfact gue baca bab 12 yg spicy di tj, sambil harap2 cemas semoga orng di samping gue gak curi2 pandang ke bacaan gue😩☝️","funfact gue baca bab 12 yg spicy di tj , sambil harap2 cemas semoga orng di samping gue gak curi2 pandang ke bacaan gue",0.09907555
1.92E+18,Mon May 12 07:44:55 +0000 2025,oneotterr,@kidonthebridge blok m belakang deket terminal tj,0,0,in,@kidonthebridge blok m belakang deket terminal tj,blok m belakang deket terminal tj,0.099079475
1.92E+18,Fri May 16 09:03:09 +0000 2025,kunnoyushi,"@wounbine lah itu gemeteran! lagi di busway, lagi aslam, atau emang kebiasaan tremor aja? 😥",0,0,in,"@wounbine lah itu gemeteran! lagi di busway, lagi aslam, atau emang kebiasaan tremor aja? 😥","lah itu gemeteran ! lagi di busway , lagi aslam , atau emang kebiasaan tremor aja ?",0.099270557
1.92E+18,Fri May 16 10:51:54 +0000 2025,sedihisasi,Gue inget bgt naik tj ini acnya suka bocor dan bangkunya jelek banget jir 😭😭😭😭😭😭😭😭,0,0,in,Gue inget bgt naik tj ini acnya suka bocor dan bangkunya jelek banget jir 😭😭😭😭😭😭😭😭,Gue inget bgt naik tj ini acnya suka bocor dan bangkunya jelek banget jir,0.100040868
